stock_name,2013,2014,2015,2016,2017,2018,2019,2020
에스엔유,397.0,637.0,89.0,736.0,185.0,303.0,226.0,145.0
에스엘,,,,,,,,
에스엘바이오닉스,110.0,1719.0,1101.0,297.0,326.0,294.0,1650.0,8.0
에스엠,,,,,,,,
에스엠코어,663.0,870.0,188.0,649.0,98.0,76.0,170.0,32.0
에스와이,,,,,,,,
에스원,2383.0,3239.0,4544.0,4157.0,4239.0,3046.0,4337.0,4203.0
에스제이그룹,,,,,,,1818.0,1590.0
에스코넥,165.0,99.0,84.0,178.0,235.0,240.0,207.0,697.0
에스텍,,,,,,,,
에스텍파마,359.0,282.0,80.0,129.0,237.0,565.0,1304.0,938.0
에스트래픽,,,,3895.0,310.0,759.0,789.0,1664.0
에스티아이,374.0,436.0,822.0,1326.0,2004.0,1328.0,1529.0,726.0
에스티오,647.0,151.0,556.0,397.0,17.0,36.0,270.0,223.0
에스티큐브,1089.0,676.0,196.0,247.0,632.0,387.0,436.0,515.0
에스티팜,,,,3861.0,2422.0,497.0,993.0,467.0
에스폴리텍,89.0,278.0,110.0,252.0,195.0,96.0,684.0,499.0
에스퓨얼셀,,,,314.0,678.0,325.0,270.0,282.0
에스피시스템스,,,,,,,212.0,40.0
에스피지,305.0,310.0,305.0,948.0,171.0,388.0,370.0,670.0
에쎈테크,33.0,15.0,26.0,0.0,0.0,0.0,0.0,0.0
에쓰씨엔지니어링,921.0,1780.0,223.0,1225.0,782.0,0.0,14.0,0.0
에어부산,,,,577.0,601.0,430.0,1403.0,2408.0
에이디엠코리아,,,,,,,,
에이디칩스,415.0,459.0,240.0,178.0,34.0,288.0,443.0,161.0
에이디테크놀로지,1240.0,3536.0,653.0,507.0,21.0,932.0,820.0,284.0
에이루트,393.0,273.0,248.0,187.0,31.0,28.0,349.0,2787.0
에이리츠,441.0,618.0,1892.0,1240.0,242.0,970.0,1939.0,1762.0
에이블씨엔씨,,,,1191.0,490.0,483.0,420.0,3387.0
에이비엘바이오,,,,723.0,3874.0,3804.0,818.0,1207.0
에이비온,847.0,1220.0,737.0,874.0,953.0,648.0,1147.0,844.0
에이비프로바이오,740.0,1540.0,702.0,0.0,158.0,139.0,290.0,276.0
에이스침대,15130.0,12425.0,15920.0,15827.0,13827.0,3095.0,4313.0,4811.0
에이스테크,,,,,,,,
에이스토리,,,,,,,143.0,797.0
에이에프더블류,,,,,,,307.0,81.0
에이엔피,25.0,40.0,95.0,116.0,260.0,100.0,657.0,1991.0
에이치시티,,,,1389.0,19.0,792.0,887.0,1039.0
에이치앤비디자인,,,,3199.0,1140.0,174.0,1262.0,5135.0
에이치엔티,,,,,,,,
에이치엘비,354.0,113.0,384.0,373.0,462.0,678.0,983.0,1465.0
에이치엘비생명과학,513.0,105.0,1071.0,52.0,324.0,635.0,172.0,1185.0
에이치엘비제약,69.0,54.0,400.0,51.0,455.0,521.0,34.0,4747.0
에이치엘비파워,389.0,610.0,1152.0,314.0,328.0,374.0,15.0,7.0
에이치엘사이언스,,,,1548.0,967.0,2147.0,3902.0,3916.0
에이치엠씨제4호스팩,,,,,,,0.0,6.0
에이치엠씨제5호스팩,,,,,,,0.0,69.0
에이치케이,,,,,,,,
에이치피오,,,,,,,,
에이테크솔루션,100.0,61.0,288.0,130.0,56.0,59.0,0.0,0.0
에이텍,,,,,,,,
에이텍티앤,0.0,0.0,167.0,139.0,1665.0,582.0,480.0,497.0
에이트원,,,,319.0,98.0,268.0,902.0,88.0
에이티넘인베스트,82.0,87.0,215.0,113.0,182.0,146.0,141.0,305.0
에이티세미콘,304.0,415.0,773.0,221.0,98.0,57.0,133.0,322.0
에이팩트,544.0,225.0,121.0,210.0,49.0,844.0,238.0,379.0
에이프로,,,,,,,,
에이프로젠 H&G,1010.0,18.0,182.0,632.0,39.0,71.0,38.0,62.0
에이프로젠 MED,5723.0,1193.0,288.0,147.0,117.0,632.0,79.0,274.0
에이프로젠제약,121.0,55.0,11.0,48.0,201.0,12.0,51.0,35.0
에이플러스에셋,26.0,9.0,173.0,228.0,503.0,772.0,610.0,1032.0
에이피티씨,,,,764.0,508.0,799.0,656.0,1112.0
에치에프알,,,,,,,,
에코마이스터,,,,42.0,275.0,3659.0,874.0,1444.0
에코마케팅,,,,452.0,478.0,952.0,974.0,1635.0
에코바이오,310.0,1383.0,1033.0,0.0,0.0,0.0,0.0,0.0
에코캡,,,,180825.0,33619.0,185.0,76.0,805.0
에코프로,600.0,107.0,14.0,487.0,313.0,1781.0,964.0,1079.0
에코프로비엠,,,,461.0,978.0,2345.0,1750.0,2256.0
에코프로에이치엔,,,,,,,,
에코플라스틱,164.0,273.0,211.0,192.0,398.0,501.0,32.0,258.0
에프알텍,0.0,0.0,0.0,362.0,239.0,140.0,149.0,343.0
에프앤가이드,148.0,108.0,189.0,315.0,217.0,217.0,286.0,461.0
에프앤리퍼블릭,154.0,225.0,275.0,659.0,203.0,67.0,706.0,533.0
에프에스티,177.0,245.0,476.0,348.0,624.0,941.0,1002.0,1032.0
에프엔씨엔터,696.0,785.0,177.0,276.0,496.0,92.0,501.0,548.0
에프엔에스테크,43.0,1229.0,548.0,0.0,0.0,0.0,202.0,1062.0
엑사이엔씨,96.0,273.0,124.0,79.0,133.0,127.0,11.0,23.0
엑세스바이오,328.0,74.0,23.0,12.0,249.0,165.0,618.0,1428.0
엑셈,,,,,,,,
엑스큐어,338.0,469.0,342.0,1272.0,756.0,668.0,175.0,114.0
엑시콘,433.0,884.0,873.0,581.0,928.0,421.0,606.0,1265.0
엔바이오니아,,,,,,,0.0,0.0
엔브이에이치코리아,829.0,323.0,242.0,1111.0,180.0,640.0,364.0,479.0
엔비티,,,,,,,100.0,345.0
엔시스,,,,,,,249.0,447.0
엔시트론,1357.0,444.0,786.0,20.0,120.0,190.0,442.0,247.0
엔씨소프트,7961.0,11520.0,7633.0,12783.0,20756.0,19831.0,17387.0,28504.0
엔에스,,,,,,,,
엔에스쇼핑,16209.0,21060.0,20088.0,1493.0,1664.0,1045.0,228.0,194.0
엔에스엔,,,,,,,,
엔에이치스팩17호,,,,,,,0.0,5.0
엔에이치스팩18호,,,,,,,0.0,7.0
엔에이치스팩19호,,,,,,,,
엔에이치스팩20호,,,,,,,,
엔에이치스팩21호,,,,,,,,
엔에프씨,,,,,,,999.0,112.0
엔젠바이오,,,,,,,0.0,0.0
엔지스테크널러지,,,,0.0,0.0,0.0,850.0,363.0
엔지켐생명과학,910.0,4917.0,2348.0,969.0,830.0,1905.0,2102.0,2154.0
엔케이,,,,,,,,
엔케이맥스,,,,145.0,312.0,483.0,,
엔켐,,,,,,,,
엔텔스,1043.0,737.0,396.0,42.0,519.0,343.0,301.0,1099.0
엔투텍,0.0,0.0,0.0,0.0,0.0,0.0,308.0,737.0
엔피,,,,,,,,
엔피디,,,,,,,,
엔피케이,217.0,7.0,62.0,144.0,130.0,14.0,65.0,5.0
엘디티,721.0,434.0,55.0,359.0,564.0,64.0,209.0,202.0
엘브이엠씨홀딩스,,,,,,,,
엘비루셈,,,,,,,,
엘비세미콘,3.0,80.0,187.0,309.0,182.0,349.0,744.0,618.0
엘아이에스,447.0,3236.0,2121.0,1441.0,2343.0,9.0,27.0,156.0
엘앤씨바이오,,,,0.0,0.0,830.0,993.0,492.0
엘앤에프,599.0,105.0,253.0,312.0,963.0,927.0,428.0,687.0
엘앤케이바이오,242.0,166.0,817.0,161.0,1517.0,381.0,1058.0,989.0
엘엠에스,1957.0,2925.0,771.0,1455.0,1198.0,881.0,1603.0,2761.0
엘오티베큠,295.0,446.0,734.0,697.0,1969.0,1266.0,146.0,253.0
엘컴텍,93.0,14.0,114.0,80.0,70.0,39.0,13.0,135.0
엘티씨,,,,,,,,
엠게임,4995.0,555.0,77.0,198.0,137.0,139.0,406.0,354.0
엠로,119.0,230.0,230.0,178.0,144.0,97.0,154.0,974.0
엠벤처투자,,,,,,,,
엠브레인,,,,,,,,
엠씨넥스,1372.0,1543.0,1833.0,2824.0,67.0,2161.0,5151.0,2180.0
엠아이텍,,,,85.0,86.0,16.0,120.0,217.0
엠에스씨,,,,,,,,
엠에스오토텍,1499.0,40.0,669.0,1577.0,488.0,129.0,552.0,2698.0
엠에프엠코리아,1277.0,881.0,2133.0,0.0,96.0,57.0,,
엠케이전자,397.0,293.0,269.0,1085.0,2168.0,1177.0,336.0,1325.0
엠투아이,,,,,,,800.0,1260.0
엠투엔,320.0,355.0,274.0,224.0,186.0,195.0,200.0,303.0
엠플러스,,,,,,,,
엠피대산,60.0,14.0,44.0,57.0,273.0,263.0,11.0,205.0
연우,,,,,,,,
연이비앤티,401.0,199.0,309.0,67.0,1467.0,92.0,509.0,5858.0
영림원소프트랩,,,,,,,714.0,686.0
영보화학,432.0,189.0,468.0,559.0,1502.0,294.0,263.0,146.0
영신금속,,,,,,,,
영우디에스피,2403.0,708.0,186.0,986.0,376.0,1494.0,54.0,215.0
영원무역,2513.0,2891.0,2931.0,2489.0,2477.0,2577.0,3791.0,3366.0
영원무역홀딩스,6706.0,7407.0,7297.0,5963.0,6169.0,7432.0,10421.0,9036.0
영진약품,66.0,5.0,19.0,24.0,10.0,33.0,28.0,1.0
영풍,,,,,,,,
영풍정밀,584.0,635.0,578.0,447.0,581.0,719.0,799.0,847.0
영풍제지,1999.0,830.0,281.0,306.0,216.0,797.0,516.0,482.0
영화금속,108.0,157.0,279.0,212.0,107.0,24.0,6.0,203.0
영화테크,,,,1326.0,1240.0,737.0,293.0,83.0
영흥,,,,,,,,
예림당,,,,,,,,
예선테크,,,,,,,,
예스24,217.0,833.0,104.0,38.0,5.0,305.0,0.0,8.0
예스코홀딩스,2892.0,2063.0,3129.0,6941.0,4481.0,1625.0,4611.0,15853.0
예스티,6.0,179.0,2000.0,587.0,1375.0,459.0,2348.0,21.0
오가닉티코스메틱,,,,752.0,760.0,774.0,558.0,99.0
오공,228.0,220.0,194.0,454.0,512.0,483.0,444.0,458.0
오디텍,940.0,674.0,803.0,886.0,352.0,310.0,192.0,501.0
오뚜기,27053.0,27767.0,30932.0,40839.0,39458.0,48677.0,29693.0,31296.0
오로라,593.0,829.0,590.0,647.0,1244.0,577.0,368.0,781.0
오로스테크놀로지,,,,,,,1031.0,154.0
오르비텍,1290.0,531.0,89.0,162.0,150.0,149.0,43.0,899.0
오리엔탈정공,276.0,961.0,33.0,498.0,27.0,73.0,77.0,644.0
오리엔트바이오,,,,21.0,121.0,85.0,112.0,107.0
오리엔트정공,20.0,2.0,60.0,117.0,22.0,130.0,40.0,155.0
오리온,,,,,,,,
오리온홀딩스,2078.0,989.0,2921.0,193.0,1250.0,936.0,804.0,1289.0
오리콤,294.0,240.0,264.0,363.0,368.0,803.0,532.0,68.0
오비고,,,,,,,,
오상자이엘,241.0,173.0,1393.0,210.0,172.0,73.0,838.0,1307.0
오성첨단소재,141940.0,854.0,445.0,199.0,5.0,91.0,239.0,157.0
오션브릿지,,,,1011.0,973.0,1482.0,1093.0,1440.0
오스코텍,181.0,91.0,15.0,0.0,0.0,153.0,801.0,155.0
오스테오닉,2419.0,203.0,154.0,321.0,814.0,589.0,0.0,0.0
오스템,423.0,416.0,580.0,428.0,21.0,161.0,560.0,88.0
오스템임플란트,690.0,1056.0,1259.0,1445.0,726.0,913.0,1183.0,7865.0
오이솔루션,1716.0,2317.0,363.0,1183.0,258.0,334.0,4756.0,1164.0
오킨스전자,344.0,1144.0,856.0,1575.0,164.0,19.0,35.0,55.0
오텍,34.0,110.0,172.0,904.0,1461.0,995.0,719.0,287.0
오파스넷,7192.0,11391.0,13534.0,747.0,1061.0,680.0,2950.0,1511.0
오픈베이스,111.0,115.0,133.0,179.0,40.0,43.0,44.0,79.0
오하임아이엔티,,,,,,,,
올리패스,,,,4238.0,1487.0,2150.0,2966.0,1470.0
올릭스,,,,840.0,1112.0,1369.0,1102.0,1474.0
옴니시스템,162.0,77.0,188.0,62.0,155.0,78.0,463.0,111.0
옵트론텍,770.0,1540.0,86.0,278.0,213.0,161.0,461.0,337.0
옵티시스,363.0,581.0,439.0,476.0,348.0,566.0,579.0,313.0
옵티팜,,,,0.0,0.0,0.0,46.0,163.0
와이더플래닛,,,,,,,368.0,719.0
와이솔,833.0,709.0,1552.0,1533.0,1972.0,1939.0,1219.0,117.0
와이아이케이,,,,,,,,
와이어블,1518.0,2755.0,1544.0,1309.0,820.0,22.0,45.0,65.0
와이엔텍,356.0,268.0,274.0,382.0,645.0,496.0,1012.0,1203.0
와이엠씨,516.0,7.0,217.0,983.0,1759.0,813.0,84.0,400.0
와이엠텍,,,,,,,,
와이엠티,,,,2766.0,1947.0,992.0,1799.0,949.0
와이오엠,1440.0,151.0,338.0,0.0,0.0,0.0,0.0,0.0
와이제이엠게임즈,2588.0,1146.0,1912.0,28.0,220.0,293.0,124.0,147.0
와이즈버즈,,,,,,,,
와이지-원,299.0,512.0,572.0,742.0,1180.0,717.0,41.0,1152.0
와이지엔터테인먼트,1494.0,1328.0,1855.0,1198.0,996.0,1025.0,547.0,724.0
와이투솔루션,126.0,8.0,43.0,129.0,82.0,538.0,748.0,1472.0
와이팜,,,,,,,339.0,199.0
와토스코리아,728.0,1323.0,918.0,539.0,535.0,403.0,250.0,202.0
용평리조트,,,,324.0,352.0,212.0,287.0,365.0
우리금융지주,,,,,,,,
우리기술,0.0,0.0,0.0,64.0,40.0,96.0,103.0,11.0
우리기술투자,18.0,41.0,16.0,14.0,44.0,129.0,140.0,372.0
우리넷,,,,,,,,
우리들휴브레인,571.0,1117.0,797.0,482.0,145.0,529.0,195.0,269.0
우리로,1886.0,338.0,143.0,12.0,477.0,49.0,363.0,313.0
우리바이오,274.0,751.0,712.0,992.0,446.0,817.0,107.0,386.0
우리산업,,,,,,,,
우리산업홀딩스,854.0,904.0,2016.0,430.0,127.0,102.0,10.0,84.0
우리손에프앤지,,,,220.0,382.0,396.0,61.0,315.0
우리이앤엘,248.0,185.0,187.0,381.0,593.0,41.0,99.0,31.0
우리조명,162.0,631.0,710.0,782.0,328.0,640.0,53.0,256.0
우리종금,315.0,5.0,22.0,50.0,40.0,49.0,79.0,89.0
우림피티에스,118.0,358.0,337.0,89.0,152.0,320.0,50.0,602.0
우성,,,,,,,,
우수AMS,164.0,246.0,141.0,271.0,210.0,59.0,11.0,219.0
우신시스템,304.0,908.0,1039.0,585.0,47.0,239.0,347.0,749.0
우양,,,,,,,,
우원개발,,,,,,,,
우정바이오,0.0,0.0,14.0,85.0,371.0,187.0,28.0,940.0
우주일렉트로,1390.0,898.0,1349.0,1609.0,1252.0,77.0,1407.0,1546.0
우진,,,,,,,,
우진비앤지,149.0,153.0,0.0,0.0,0.0,0.0,520.0,78.0
우진아이엔에스,,,,16943.0,27609.0,2172.0,279.0,236.0
우진플라임,678.0,17.0,1725.0,1480.0,74.0,1360.0,1361.0,777.0
웅진,,,,,,,,
웅진씽크빅,109.0,355.0,392.0,696.0,745.0,672.0,1290.0,8.0
원림,3858.0,2152.0,1462.0,3597.0,1892.0,455.0,1514.0,8164.0
원바이오젠,,,,230.0,86.0,162.0,,
원방테크,,,,,,,3571.0,3397.0
원익,704.0,16.0,96.0,6634.0,1121.0,5147.0,1928.0,4368.0
원익IPS,,,,546.0,2311.0,2105.0,899.0,2027.0
원익QnC,524.0,627.0,1169.0,1658.0,1100.0,1541.0,99.0,982.0
원익머트리얼즈,3149.0,3365.0,3523.0,1251.0,1627.0,3336.0,2229.0,2628.0
원익큐브,84.0,328.0,58.0,77.0,57.0,105.0,108.0,87.0
원익피앤이,169.0,24.0,147.0,339.0,522.0,766.0,1096.0,1262.0
원익홀딩스,401.0,621.0,819.0,3176.0,961.0,1016.0,444.0,1051.0
원일특강,1334.0,1780.0,1055.0,1184.0,1635.0,1526.0,2259.0,330.0
원준,,,,,,,,
원티드랩,,,,,,,,
원풍,409.0,419.0,437.0,442.0,190.0,171.0,173.0,325.0
원풍물산,2.0,5.0,324.0,17.0,2.0,95.0,72.0,203.0
월덱스,1178.0,570.0,257.0,38.0,426.0,1064.0,1180.0,1321.0
웨이브일렉트로,632.0,63.0,386.0,390.0,40.0,963.0,3599.0,2357.0
웰바이오텍,186.0,465.0,36.0,161.0,573.0,729.0,368.0,1543.0
웰크론,77.0,141.0,14.0,27.0,72.0,222.0,210.0,391.0
웰크론한텍,496.0,376.0,127.0,2.0,54.0,55.0,101.0,0.0
웹스,718.0,723.0,493.0,284.0,113.0,2.0,16.0,61.0
웹젠,59.0,266.0,1911.0,1431.0,965.0,1609.0,1369.0,2802.0
웹케시,371.0,561.0,445.0,22.0,648.0,994.0,1406.0,2635.0
위니아딤채,,,,124.0,113.0,408.0,131.0,348.0
위닉스,,,,,,,,
위더스제약,,,,,,,27940.0,1036.0
위드텍,,,,,,,2969.0,2021.0
위메이드,0.0,12715.0,6450.0,4274.0,586.0,800.0,610.0,446.0
위메이드맥스,1059.0,584.0,2563.0,219.0,1336.0,4764.0,1699.0,1208.0
위세아이텍,,,,222.0,341.0,443.0,784.0,809.0
위즈코프,0.0,0.0,0.0,54.0,47.0,7.0,2.0,80.0
위지윅스튜디오,,,,0.0,0.0,0.0,206.0,43.0
위지트,65.0,77.0,64.0,66.0,65.0,88.0,67.0,93.0
윈스,,,,,,,,
윈텍,,,,,,,,
윈팩,721.0,358.0,568.0,772.0,397.0,43.0,254.0,137.0
윈하이텍,1462.0,771.0,665.0,169.0,404.0,669.0,676.0,83.0
윌링스,,,,,,,717.0,66.0
윌비스,68.0,55.0,80.0,77.0,11.0,132.0,716.0,43.0
윙입푸드,,,,478.0,559.0,647.0,251.0,275.0
유나이티드제약,,,,,,,,
유니드,6662.0,7564.0,8536.0,5609.0,4454.0,4062.0,7600.0,8693.0
유니셈,173.0,195.0,230.0,216.0,799.0,763.0,749.0,715.0
유니슨,1795.0,403.0,693.0,534.0,14.0,159.0,44.0,221.0
유니온,,,,,,,,
유니온머티리얼,128.0,85.0,122.0,159.0,20.0,223.0,57.0,32.0
유니온커뮤니티,92.0,57.0,192.0,458.0,125.0,253.0,299.0,163.0
유니켐,,,,,,,,
유니퀘스트,1055.0,1241.0,540.0,1.0,367.0,449.0,953.0,897.0
유니크,,,,,,,,
유니테스트,542.0,396.0,1456.0,431.0,1192.0,2585.0,1259.0,82.0
유니테크노,,,,1062.0,520.0,469.0,472.0,592.0
유니트론텍,1892.0,2062.0,2193.0,739.0,317.0,632.0,301.0,133.0
유라테크,1240.0,1411.0,1000.0,855.0,306.0,391.0,202.0,387.0
유바이오로직스,,,,0.0,0.0,0.0,0.0,0.0
유비벨록스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
유비케어,18.0,61.0,121.0,127.0,90.0,121.0,133.0,123.0
유비쿼스,,,,0.0,2392.0,2906.0,1087.0,1572.0
유비쿼스홀딩스,1095.0,1118.0,1537.0,1261.0,6686.0,578.0,424.0,578.0
유성기업,825.0,651.0,467.0,342.0,243.0,208.0,613.0,184.0
유성티엔에스,69.0,293.0,276.0,325.0,547.0,501.0,923.0,2123.0
유수홀딩스,7840.0,901.0,1902.0,21.0,170.0,361.0,163.0,3202.0
유신,,,,,,,,
유아이디,1286.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0
유아이엘,1707.0,2341.0,1398.0,842.0,702.0,445.0,395.0,507.0
유안타제4호스팩,,,,,,,0.0,0.0
유안타제5호스팩,,,,,,,0.0,0.0
유안타제7호스팩,,,,,,,0.0,16.0
유안타제8호스팩,,,,,,,0.0,112.0
유안타증권,3286.0,1076.0,282.0,152.0,344.0,509.0,394.0,500.0
유앤아이,,,,,,,,
유에스티,,,,,,,,
유엔젤,309.0,841.0,128.0,373.0,557.0,156.0,433.0,53.0
유유제약,,,,987.0,812.0,639.0,756.0,161.0
유일에너테크,,,,,,,1059.0,542.0
유진기업,,,,,,,,
유진로봇,180.0,12.0,92.0,196.0,191.0,30.0,474.0,281.0
유진스팩6호,,,,,,,,
유진스팩7호,,,,,,,,
유진테크,1832.0,699.0,927.0,1452.0,1237.0,859.0,257.0,155.0
유진투자증권,,,,,,,,
유테크,1493.0,1293.0,0.0,1148.0,1710.0,1972.0,144.0,288.0
유티아이,,,,868.0,786.0,408.0,317.0,35.0
유틸렉스,,,,1085.0,1752.0,2022.0,2351.0,1929.0
유한양행,8261.0,8788.0,12309.0,15704.0,10176.0,5056.0,610.0,2943.0
유화증권,1010.0,678.0,787.0,592.0,621.0,469.0,494.0,83.0
육일씨엔에쓰,1079.0,496.0,139.0,1775.0,1617.0,25.0,844.0,2310.0
율촌화학,1108.0,365.0,564.0,844.0,1101.0,593.0,734.0,814.0
율호,24.0,37.0,10.0,41.0,256.0,72.0,62.0,9.0
이건산업,1204.0,1328.0,180.0,68.0,570.0,648.0,73.0,158.0
이건홀딩스,135.0,507.0,584.0,289.0,214.0,914.0,186.0,8.0
이구산업,291.0,64.0,328.0,135.0,336.0,79.0,100.0,57.0
이글루시큐리티,28.0,1048.0,386.0,362.0,420.0,862.0,211.0,526.0
이글벳,100.0,134.0,89.0,192.0,138.0,85.0,100.0,200.0
이노뎁,,,,,,,,
이노메트리,,,,970.0,360.0,1498.0,480.0,383.0
이노션,39323.0,4551.0,3501.0,3267.0,3074.0,3842.0,3681.0,3174.0
이노와이어리스,763.0,297.0,747.0,1636.0,36.0,36.0,2190.0,1973.0
이노인스트루먼트,,,,,,,,
이노테라피,,,,272.0,781.0,625.0,800.0,604.0
이녹스,2636.0,1290.0,1068.0,2570.0,1779.0,3312.0,1330.0,1071.0
이녹스첨단소재,,,,0.0,2005.0,3449.0,3866.0,2779.0
이니텍,667.0,267.0,622.0,525.0,523.0,540.0,452.0,76.0
이더블유케이,,,,671.0,124.0,393.0,156.0,628.0
이라이콤,3009.0,3363.0,3196.0,236.0,1285.0,675.0,48.0,680.0
이랜시스,,,,,,,,
이랜텍,867.0,314.0,928.0,718.0,71.0,531.0,571.0,714.0
이루다,,,,,,,505.0,710.0
이루온,152.0,787.0,3.0,97.0,117.0,52.0,20.0,81.0
이리츠코크렙,,,,71.0,77.0,91.0,104.0,107.0
이마트,16769.0,10408.0,16319.0,13173.0,21621.0,15668.0,7620.0,12378.0
이미지스,263.0,184.0,194.0,104.0,685.0,978.0,978.0,0.0
이베스트스팩5호,,,,,,,0.0,0.0
이베스트이안스팩1호,,,,,,,1.0,11.0
이베스트투자증권,73.0,605.0,1326.0,675.0,1086.0,960.0,1132.0,2413.0
이브이첨단소재,110.0,0.0,0.0,0.0,74.0,148.0,83.0,322.0
이삭엔지니어링,,,,,,,,
이상네트웍스,230.0,285.0,315.0,656.0,903.0,776.0,1009.0,697.0
이수앱지스,682.0,833.0,592.0,222.0,432.0,493.0,669.0,730.0
이수페타시스,821.0,240.0,392.0,93.0,355.0,172.0,2291.0,336.0
이수화학,3802.0,3941.0,2954.0,735.0,239.0,469.0,506.0,4918.0
이스타코,470.0,79.0,30.0,209.0,48.0,107.0,307.0,0.0
이스트소프트,826.0,183.0,219.0,277.0,348.0,171.0,1203.0,683.0
이스트아시아홀딩스,614.0,251.0,68.0,131.0,32.0,0.0,29.0,9.0
이씨에스,,,,759.0,408.0,447.0,286.0,308.0
이아이디,786.0,755.0,39.0,165.0,6.0,36.0,1.0,38.0
이엔드디,102.0,42.0,673.0,0.0,0.0,0.0,1047.0,409.0
이엔에프테크놀로지,482.0,557.0,2059.0,1530.0,1838.0,2041.0,3285.0,3332.0
이엔코퍼레이션,121.0,584.0,126.0,16.0,35.0,55.0,27.0,314.0
이엔플러스,86.0,50.0,44.0,125.0,585.0,281.0,1091.0,362.0
이엘피,971.0,270.0,806.0,2950.0,3502.0,3022.0,859.0,546.0
이엠넷,450.0,413.0,514.0,211.0,173.0,190.0,322.0,320.0
이엠앤아이,28.0,476.0,245.0,156.0,1590.0,2175.0,1157.0,196.0
이엠코리아,107.0,67.0,39.0,331.0,89.0,66.0,439.0,65.0
이엠텍,1735.0,753.0,867.0,837.0,368.0,1564.0,24.0,62.0
이연제약,875.0,899.0,879.0,638.0,768.0,81.0,293.0,226.0
이오테크닉스,2784.0,3422.0,1977.0,1558.0,3488.0,1778.0,984.0,1744.0
이오플로우,,,,,,,1030.0,1942.0
이원컴포텍,269.0,108.0,58.0,310.0,297.0,119.0,163.0,872.0
이월드,180.0,92.0,28.0,23.0,42.0,103.0,27.0,201.0
이즈미디어,,,,827.0,55.0,513.0,259.0,2617.0
이지바이오,,,,,,,0.0,2476.0
이지스레지던스리츠,,,,,,,0.0,0.0
이지스밸류리츠,,,,,,,,
이지케어텍,,,,,,,773.0,228.0
이지홀딩스,263.0,636.0,454.0,437.0,544.0,550.0,100.0,1634.0
이큐셀,54.0,742.0,992.0,52.0,61.0,452.0,1571.0,314.0
이크레더블,495.0,537.0,647.0,817.0,905.0,1040.0,1134.0,1084.0
이트론,105.0,55.0,110.0,87.0,10.0,29.0,11.0,26.0
이퓨쳐,166.0,138.0,79.0,42.0,129.0,74.0,381.0,122.0
이화공영,49.0,82.0,74.0,71.0,83.0,24.0,14.0,15.0
이화산업,,,,,,,,
이화전기,255.0,253.0,4.0,19.0,17.0,4.0,1.0,28.0
인디에프,104.0,138.0,100.0,162.0,13.0,4.0,55.0,368.0
인바디,455.0,652.0,1272.0,1248.0,1430.0,1459.0,1532.0,1335.0
인바이오,,,,,,,3304.0,538.0
인바이오젠,123.0,141.0,307.0,112.0,55.0,73.0,0.0,0.0
인베니아,203.0,182.0,55.0,377.0,50.0,233.0,53.0,216.0
인산가,81.0,214.0,429.0,,,,,
인선이엔티,45.0,159.0,47.0,13.0,84.0,421.0,441.0,885.0
인성정보,428.0,206.0,324.0,67.0,213.0,23.0,21.0,333.0
인스코비,144.0,136.0,353.0,77.0,7.0,94.0,273.0,26.0
인지디스플레,49.0,76.0,145.0,154.0,57.0,266.0,122.0,374.0
인지컨트롤스,150.0,334.0,815.0,700.0,1.0,205.0,569.0,217.0
인천도시가스,2495.0,5681.0,1737.0,2084.0,3331.0,3912.0,2598.0,2762.0
인콘,661.0,467.0,344.0,31.0,39.0,10.0,283.0,114.0
인크로스,,,,995.0,1071.0,1096.0,1240.0,1701.0
인탑스,4466.0,1388.0,2178.0,1247.0,967.0,1314.0,2073.0,2369.0
인터로조,844.0,689.0,1175.0,1802.0,1778.0,1334.0,1578.0,1028.0
인터엠,71.0,192.0,142.0,16.0,103.0,277.0,360.0,908.0
인터지스,1537.0,71.0,455.0,280.0,213.0,479.0,951.0,180.0
인터파크,487.0,340.0,518.0,71.0,253.0,203.0,,
인터플렉스,51.0,3588.0,5465.0,3565.0,1706.0,3546.0,1212.0,1870.0
인텍플러스,737.0,628.0,51.0,0.0,21.0,600.0,448.0,757.0
인텔리안테크,,,,1032.0,476.0,1319.0,1119.0,79.0
인트로메딕,441.0,175.0,122.0,928.0,291.0,329.0,893.0,262.0
인트론바이오,26.0,1.0,107.0,150.0,583.0,582.0,106.0,476.0
인팩,1715.0,1422.0,1057.0,933.0,152.0,166.0,617.0,337.0
인포마크,1323.0,1435.0,234.0,308.0,2007.0,34.0,2834.0,3107.0
인포바인,4575.0,4830.0,3871.0,4605.0,4783.0,4434.0,4134.0,3075.0
인포뱅크,244.0,447.0,135.0,192.0,197.0,361.0,99.0,175.0
인피니트헬스케어,367.0,91.0,232.0,291.0,63.0,202.0,297.0,274.0
인피니티엔티,190.0,241.0,74.0,47.0,42.0,49.0,49.0,684.0
인화정공,1052.0,211.0,875.0,123.0,1135.0,193.0,922.0,3466.0
일동제약,,,,705.0,920.0,589.0,593.0,547.0
일동홀딩스,268.0,489.0,866.0,15624.0,8.0,363.0,1984.0,1699.0
일성건설,590.0,7467.0,396.0,412.0,336.0,45.0,30.0,49.0
일성신약,5877.0,3002.0,73565.0,2245.0,1956.0,2192.0,4859.0,2100.0
일승,,,,,,,,
