stock_name,2013,2014,2015,2016,2017,2018,2019,2020
에이피티씨,,,,0.0,0.0,200.0,0.0,500.0
에치에프알,,,,,,,,
에코마이스터,,,,0.0,0.0,0.0,0.0,0.0
에코마케팅,,,,210.0,250.0,390.0,334.0,670.0
에코바이오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에코캡,,,,0.0,0.0,0.0,0.0,0.0
에코프로,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0
에코프로비엠,,,,0.0,0.0,0.0,150.0,450.0
에코프로에이치엔,,,,,,,,
에코플라스틱,50.0,50.0,50.0,20.0,0.0,0.0,30.0,30.0
에프알텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에프앤가이드,40.0,40.0,40.0,50.0,50.0,0.0,70.0,100.0
에프앤리퍼블릭,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에프에스티,0.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0
에프엔씨엔터,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0
에프엔에스테크,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
엑사이엔씨,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엑세스바이오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엑셈,,,,,,,,
엑스큐어,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
엑시콘,0.0,0.0,75.0,100.0,135.0,100.0,65.0,50.0
엔바이오니아,,,,,,,0.0,0.0
엔브이에이치코리아,100.0,100.0,120.0,140.0,140.0,100.0,50.0,75.0
엔비티,,,,,,,0.0,0.0
엔시스,,,,,,,0.0,0.0
엔시트론,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엔씨소프트,600.0,3430.0,2747.0,3820.0,7280.0,6050.0,5220.0,8550.0
엔에스,,,,,,,,
엔에스쇼핑,13979.0,1000.0,0.0,200.0,200.0,150.0,150.0,150.0
엔에스엔,,,,,,,,
엔에이치스팩17호,,,,,,,0.0,0.0
엔에이치스팩18호,,,,,,,0.0,0.0
엔에이치스팩19호,,,,,,,,
엔에이치스팩20호,,,,,,,,
엔에프씨,,,,,,,0.0,100.0
엔젠바이오,,,,,,,0.0,0.0
엔지스테크널러지,,,,0.0,0.0,0.0,0.0,0.0
엔지켐생명과학,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엔케이,,,,,,,,
엔케이맥스,,,,0.0,0.0,0.0,,
엔케이물산,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엔텔스,150.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
엔투텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엔피,,,,,,,,
엔피디,,,,,,,,
엔피케이,50.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
엘디티,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엘브이엠씨홀딩스,,,,,,,,
엘비루셈,,,,,,,,
엘비세미콘,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0
엘아이에스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엘앤씨바이오,,,,0.0,0.0,0.0,100.0,50.0
엘앤에프,20.0,20.0,20.0,50.0,100.0,100.0,50.0,50.0
엘앤케이바이오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엘엠에스,50.0,50.0,105.0,150.0,150.0,150.0,250.0,200.0
엘오티베큠,0.0,0.0,0.0,0.0,50.0,30.0,0.0,50.0
엘컴텍,0.0,0.0,0.0,50.0,40.0,30.0,35.0,0.0
엘티씨,,,,,,,,
엠게임,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엠로,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엠벤처투자,,,,,,,,
엠브레인,,,,,,,,
엠씨넥스,100.0,300.0,330.0,0.0,260.0,300.0,500.0,500.0
엠아이텍,,,,0.0,0.0,50.0,50.0,60.0
엠에스씨,,,,,,,,
엠에스오토텍,75.0,75.0,75.0,75.0,75.0,50.0,75.0,50.0
엠에프엠코리아,0.0,0.0,0.0,0.0,0.0,0.0,,
엠젠플러스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엠케이전자,160.0,150.0,120.0,80.0,140.0,100.0,40.0,140.0
엠투아이,,,,,,,280.0,500.0
엠투엔,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
엠플러스,,,,,,,,
엠피대산,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
연우,,,,,,,,
연이비앤티,0.0,0.0,70.0,143.0,0.0,0.0,50.0,0.0
영림원소프트랩,,,,,,,30.0,80.0
영보화학,100.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0
영신금속,,,,,,,,
영우디에스피,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
영원무역,200.0,200.0,200.0,250.0,300.0,350.0,400.0,500.0
영원무역홀딩스,500.0,500.0,500.0,500.0,600.0,800.0,1000.0,1200.0
영진약품,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
영풍,,,,,,,,
영풍정밀,80.0,100.0,180.0,180.0,200.0,250.0,300.0,350.0
영풍제지,2000.0,2000.0,40.0,45.0,40.0,40.0,40.0,40.0
영화금속,20.0,30.0,50.0,30.0,30.0,0.0,0.0,15.0
영화테크,,,,100.0,100.0,100.0,50.0,50.0
영흥,,,,,,,,
예림당,,,,,,,,
예선테크,,,,,,,,
예스24,100.0,100.0,120.0,120.0,120.0,120.0,200.0,200.0
예스코홀딩스,1250.0,1250.0,1250.0,1500.0,1500.0,1500.0,1750.0,2000.0
예스티,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오가닉티코스메틱,,,,54.0,46.0,79.0,0.0,0.0
오공,50.0,50.0,50.0,60.0,70.0,50.0,50.0,60.0
오디텍,100.0,100.0,100.0,130.0,100.0,100.0,100.0,100.0
오뚜기,3500.0,4000.0,5200.0,6800.0,7000.0,7500.0,7500.0,8000.0
오로라,100.0,100.0,100.0,100.0,110.0,150.0,200.0,100.0
오로스테크놀로지,,,,,,,0.0,0.0
오르비텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오리엔탈정공,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오리엔트바이오,,,,0.0,0.0,0.0,0.0,0.0
오리엔트정공,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오리온,,,,,,,,
오리온홀딩스,3000.0,6000.0,6000.0,6000.0,600.0,650.0,650.0,650.0
오리콤,200.0,200.0,200.0,220.0,220.0,220.0,220.0,220.0
오비고,,,,,,,,
오상자이엘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오성첨단소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오션브릿지,,,,0.0,0.0,400.0,270.0,320.0
오스코텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오스테오닉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오스템,60.0,40.0,60.0,50.0,30.0,20.0,20.0,30.0
오스템임플란트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오이솔루션,150.0,200.0,100.0,125.0,100.0,120.0,400.0,300.0
오킨스전자,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
오텍,50.0,70.0,70.0,70.0,100.0,100.0,130.0,130.0
오파스넷,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오픈베이스,25.0,25.0,25.0,25.0,15.0,15.0,15.0,15.0
오하임아이엔티,,,,,,,,
올리패스,,,,0.0,0.0,0.0,0.0,0.0
올릭스,,,,0.0,0.0,0.0,0.0,0.0
옴니시스템,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
옵트론텍,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0
옵티시스,20.0,50.0,50.0,50.0,70.0,70.0,50.0,50.0
옵티팜,,,,0.0,0.0,0.0,0.0,0.0
와이더플래닛,,,,,,,0.0,0.0
와이솔,0.0,100.0,200.0,250.0,250.0,250.0,250.0,250.0
와이아이케이,,,,,,,,
와이어블,500.0,500.0,500.0,500.0,500.0,50.0,50.0,50.0
와이엔텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
와이엠씨,0.0,0.0,0.0,200.0,300.0,200.0,0.0,150.0
와이엠텍,,,,,,,,
와이엠티,,,,0.0,0.0,0.0,0.0,0.0
와이오엠,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
와이제이엠게임즈,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
와이즈버즈,,,,,,,,
와이지-원,150.0,150.0,150.0,170.0,200.0,200.0,120.0,100.0
와이지엔터테인먼트,300.0,250.0,350.0,200.0,150.0,150.0,0.0,0.0
와이투솔루션,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
와이팜,,,,,,,0.0,100.0
와토스코리아,0.0,150.0,150.0,150.0,200.0,200.0,200.0,200.0
용평리조트,,,,100.0,100.0,70.0,0.0,0.0
우리금융지주,,,,,,,,
우리기술,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
우리기술투자,0.0,15.0,0.0,15.0,20.0,10.0,0.0,0.0
우리넷,,,,,,,,
우리들휴브레인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
우리로,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
우리바이오,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
우리산업,,,,,,,,
우리산업홀딩스,30.0,30.0,50.0,50.0,50.0,50.0,25.0,30.0
우리손에프앤지,,,,0.0,0.0,25.0,25.0,25.0
우리이앤엘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
우리조명,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
우리종금,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
우림기계,35.0,75.0,50.0,50.0,25.0,60.0,0.0,50.0
우성사료,50.0,50.0,25.0,25.0,25.0,0.0,15.0,15.0
우수AMS,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0
우신시스템,20.0,20.0,30.0,30.0,20.0,10.0,0.0,0.0
우양,,,,,,,,
우원개발,,,,,,,,
우정바이오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
우주일렉트로,200.0,250.0,250.0,300.0,250.0,150.0,300.0,350.0
우진,,,,,,,,
우진비앤지,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
우진아이엔에스,,,,3500.0,4000.0,400.0,250.0,250.0
우진플라임,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
웅진,,,,,,,,
웅진씽크빅,0.0,0.0,0.0,0.0,164.0,0.0,310.0,110.0
원림,500.0,350.0,250.0,500.0,250.0,0.0,250.0,500.0
원바이오젠,,,,0.0,0.0,0.0,,
원방테크,,,,,,,0.0,930.0
원익,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
원익IPS,,,,0.0,200.0,220.0,0.0,200.0
원익QnC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
원익머트리얼즈,0.0,0.0,0.0,0.0,0.0,200.0,150.0,200.0
원익큐브,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
원익피앤이,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
원익홀딩스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
원일특강,70.0,80.0,80.0,80.0,100.0,120.0,150.0,120.0
원준,,,,,,,,
원티드랩,,,,,,,,
원풍,110.0,125.0,140.0,155.0,171.0,150.0,150.0,160.0
원풍물산,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
월덱스,50.0,0.0,0.0,0.0,40.0,50.0,50.0,70.0
웨이브일렉트로,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
웰바이오텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
웰크론,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
웰크론한텍,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
웹스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
웹젠,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
웹케시,0.0,0.0,0.0,0.0,130.0,150.0,200.0,250.0
위니아딤채,,,,0.0,50.0,0.0,0.0,0.0
위닉스,,,,,,,,
위더스제약,,,,,,,0.0,205.0
위드텍,,,,,,,0.0,0.0
위메이드,0.0,0.0,0.0,600.0,600.0,600.0,600.0,600.0
위메이드맥스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
위세아이텍,,,,40.0,50.0,25.0,50.0,150.0
위즈코프,0.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0
위지윅스튜디오,,,,0.0,0.0,0.0,0.0,0.0
위지트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
윈스,,,,,,,,
윈텍,,,,,,,,
윈팩,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
윈하이텍,0.0,100.0,70.0,30.0,80.0,120.0,0.0,0.0
윌링스,,,,,,,80.0,80.0
윌비스,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0
윙입푸드,,,,0.0,0.0,0.0,0.0,0.0
유나이티드제약,,,,,,,,
유니드,1000.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0
유니셈,0.0,0.0,60.0,40.0,60.0,60.0,50.0,80.0
유니슨,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
유니온,,,,,,,,
유니온머티리얼,35.0,35.0,35.0,35.0,50.0,35.0,50.0,20.0
유니온커뮤니티,0.0,0.0,0.0,0.0,70.0,70.0,70.0,70.0
유니켐,,,,,,,,
유니퀘스트,0.0,750.0,200.0,80.0,100.0,100.0,150.0,125.0
유니크,,,,,,,,
유니테스트,0.0,80.0,200.0,150.0,200.0,400.0,250.0,0.0
유니테크노,,,,0.0,0.0,0.0,0.0,0.0
유니트론텍,926.0,0.0,831.0,150.0,70.0,80.0,100.0,50.0
유라테크,100.0,100.0,135.0,135.0,65.0,65.0,100.0,50.0
유바이오로직스,,,,0.0,0.0,0.0,0.0,0.0
유비벨록스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
유비케어,0.0,0.0,30.0,30.0,30.0,35.0,40.0,50.0
유비쿼스,,,,0.0,500.0,600.0,450.0,320.0
유비쿼스홀딩스,120.0,200.0,300.0,250.0,0.0,150.0,130.0,170.0
유성기업,130.0,130.0,120.0,120.0,120.0,100.0,200.0,120.0
유성티엔에스,10.0,10.0,10.0,10.0,15.0,15.0,15.0,15.0
유수홀딩스,0.0,0.0,75.0,50.0,0.0,0.0,0.0,500.0
유신,,,,,,,,
유아이디,150.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
유아이엘,500.0,600.0,620.0,350.0,500.0,400.0,400.0,0.0
유안타제4호스팩,,,,,,,0.0,0.0
유안타제5호스팩,,,,,,,0.0,0.0
유안타제7호스팩,,,,,,,0.0,0.0
유안타제8호스팩,,,,,,,0.0,0.0
유안타증권,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0
유앤아이,,,,,,,,
유에스티,,,,,,,,
유엔젤,150.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
유유제약,,,,180.0,190.0,200.0,210.0,210.0
유일에너테크,,,,,,,0.0,0.0
유진기업,,,,,,,,
유진로봇,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
유진스팩4호,,,,,,,0.0,0.0
유진스팩5호,,,,,,,0.0,0.0
유진스팩6호,,,,,,,,
유진스팩7호,,,,,,,,
유진테크,150.0,150.0,200.0,230.0,230.0,230.0,230.0,230.0
유진투자증권,,,,,,,,
유테크,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
유티아이,,,,0.0,64.0,100.0,100.0,100.0
유틸렉스,,,,0.0,0.0,0.0,0.0,0.0
유한양행,1500.0,1750.0,2000.0,2000.0,2000.0,2000.0,2000.0,400.0
유화증권,600.0,450.0,700.0,850.0,600.0,750.0,600.0,110.0
육일씨엔에쓰,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
율촌화학,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
율호,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이건산업,150.0,150.0,150.0,150.0,250.0,200.0,200.0,200.0
이건홀딩스,50.0,30.0,30.0,30.0,50.0,70.0,70.0,70.0
이구산업,0.0,20.0,0.0,50.0,80.0,0.0,30.0,30.0
이글루시큐리티,50.0,30.0,30.0,50.0,70.0,140.0,140.0,160.0
이글벳,60.0,60.0,60.0,20.0,20.0,20.0,20.0,40.0
이노뎁,,,,,,,,
이노메트리,,,,0.0,0.0,200.0,400.0,0.0
이노션,4000.0,700.0,900.0,950.0,1000.0,1500.0,1500.0,1800.0
이노와이어리스,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0
이노인스트루먼트,,,,,,,,
이노테라피,,,,0.0,0.0,0.0,0.0,0.0
이녹스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이녹스첨단소재,,,,0.0,0.0,0.0,0.0,0.0
이니텍,50.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0
이더블유케이,,,,0.0,0.0,0.0,0.0,0.0
이라이콤,200.0,500.0,700.0,770.0,200.0,400.0,100.0,600.0
이랜시스,,,,,,,,
이랜텍,75.0,50.0,75.0,80.0,0.0,0.0,100.0,50.0
이루다,,,,,,,0.0,0.0
이루온,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이리츠코크렙,,,,196.0,141.0,118.0,175.0,175.0
이마트,1500.0,1500.0,1500.0,1500.0,1750.0,2000.0,2000.0,2000.0
이미지스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이베스트스팩5호,,,,,,,0.0,0.0
이베스트이안스팩1호,,,,,,,0.0,0.0
이베스트투자증권,0.0,73.0,510.0,515.0,485.0,485.0,345.0,550.0
이브이첨단소재,0.0,0.0,0.0,0.0,25.0,30.0,0.0,0.0
이삭엔지니어링,,,,,,,,
이상네트웍스,30.0,40.0,0.0,50.0,100.0,0.0,100.0,100.0
이수앱지스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이수페타시스,100.0,80.0,90.0,100.0,70.0,70.0,60.0,0.0
이수화학,450.0,100.0,300.0,500.0,500.0,400.0,400.0,300.0
이스타코,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이스트소프트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이스트아시아홀딩스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이씨에스,,,,250.0,200.0,200.0,120.0,100.0
이아이디,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이엔드디,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이엔에프테크놀로지,50.0,50.0,50.0,50.0,100.0,100.0,150.0,150.0
이엔코퍼레이션,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이엔플러스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이엘피,0.0,0.0,0.0,0.0,0.0,150.0,120.0,120.0
이엠넷,50.0,40.0,50.0,20.0,30.0,20.0,30.0,50.0
이엠앤아이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이엠코리아,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이엠텍,0.0,0.0,0.0,200.0,100.0,150.0,0.0,0.0
이연제약,150.0,250.0,300.0,350.0,350.0,500.0,350.0,200.0
이오테크닉스,100.0,200.0,100.0,100.0,200.0,100.0,150.0,300.0
이오플로우,,,,,,,0.0,0.0
이원컴포텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이월드,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이즈미디어,,,,0.0,0.0,50.0,0.0,0.0
이지바이오,,,,,,,0.0,75.0
이지스레지던스리츠,,,,,,,0.0,130.0
이지스밸류리츠,,,,,,,,
이지케어텍,,,,,,,86.0,86.0
이지홀딩스,50.0,50.0,50.0,50.0,50.0,75.0,50.0,50.0
이큐셀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이크레더블,320.0,350.0,420.0,530.0,530.0,670.0,740.0,700.0
이트론,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이퓨쳐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이화공영,0.0,35.0,35.0,35.0,40.0,20.0,10.0,10.0
이화산업,,,,,,,,
이화전기,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인디에프,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인바디,40.0,60.0,80.0,100.0,120.0,120.0,140.0,140.0
인바이오,,,,,,,0.0,0.0
인바이오젠,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인베니아,0.0,0.0,0.0,0.0,10.0,60.0,0.0,0.0
인산가,0.0,0.0,0.0,,,,,
인선이엔티,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인성정보,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인스코비,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인지디스플레,0.0,0.0,0.0,50.0,75.0,75.0,75.0,100.0
인지컨트롤스,100.0,100.0,150.0,100.0,150.0,100.0,100.0,100.0
인천도시가스,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0
인콘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인크로스,,,,0.0,0.0,0.0,0.0,0.0
인탑스,500.0,250.0,350.0,230.0,200.0,200.0,250.0,250.0
인터로조,70.0,70.0,120.0,180.0,300.0,300.0,300.0,300.0
인터엠,100.0,120.0,120.0,120.0,120.0,120.0,100.0,0.0
인터지스,60.0,150.0,100.0,120.0,120.0,0.0,0.0,0.0
인터파크,0.0,100.0,250.0,100.0,150.0,100.0,,
인터플렉스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인텍플러스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
인텔리안테크,,,,100.0,100.0,100.0,100.0,100.0
인트로메딕,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인트론바이오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인팩,130.0,140.0,140.0,150.0,130.0,130.0,120.0,150.0
인포마크,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인포바인,810.0,0.0,1750.0,900.0,1080.0,950.0,900.0,900.0
인포뱅크,0.0,0.0,0.0,30.0,50.0,50.0,10.0,10.0
인피니트헬스케어,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인피니티엔티,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
인화정공,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0
일동제약,,,,300.0,400.0,400.0,0.0,0.0
일동홀딩스,160.0,200.0,300.0,150.0,200.0,200.0,100.0,100.0
일성건설,150.0,0.0,0.0,200.0,0.0,0.0,15.0,15.0
일성신약,250.0,500.0,750.0,750.0,750.0,750.0,750.0,750.0
일승,,,,,,,,
일신바이오,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0
일신방직,2000.0,1750.0,2500.0,2800.0,1500.0,2000.0,1500.0,1500.0
일신석재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
일야,0.0,70.0,110.0,0.0,0.0,0.0,0.0,0.0
일양약품,100.0,0.0,0.0,100.0,0.0,0.0,120.0,120.0
일정실업,1250.0,1250.0,1250.0,1250.0,500.0,0.0,0.0,0.0
일지테크,60.0,100.0,100.0,150.0,70.0,25.0,0.0,0.0
일진다이아,100.0,100.0,100.0,100.0,250.0,250.0,300.0,300.0
일진디스플,200.0,100.0,0.0,0.0,100.0,50.0,0.0,0.0
일진머티리얼즈,0.0,0.0,0.0,50.0,650.0,0.0,50.0,200.0
일진전기,70.0,80.0,80.0,0.0,0.0,0.0,0.0,60.0
일진파워,137.0,161.0,165.0,190.0,212.0,330.0,300.0,300.0
일진하이솔루스,,,,,,,,
일진홀딩스,50.0,70.0,70.0,30.0,0.0,70.0,100.0,100.0
잇츠한불,250.0,905.0,1915.0,5388.0,600.0,150.0,100.0,100.0
잉글우드랩,,,,0.0,0.0,0.0,0.0,0.0
잉크테크,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
자비스,0.0,0.0,0.0,0.0,0.0,0.0,,
자안바이오,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0
자안코스메틱,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0
자연과환경,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
자이글,,,,300.0,0.0,0.0,0.0,0.0
자이언트스텝,,,,,,,0.0,0.0
자이에스앤디,,,,,,,100.0,150.0
자화전자,350.0,400.0,400.0,400.0,450.0,200.0,0.0,0.0
장원테크,,,,200.0,0.0,0.0,0.0,0.0
재영솔루텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
전방,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
전진바이오팜,,,,0.0,0.0,0.0,0.0,0.0
정다운,67.0,67.0,0.0,,,,,
정산애강,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
정상제이엘에스,420.0,420.0,420.0,430.0,430.0,430.0,430.0,430.0
정원엔시스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
제너셈,50.0,50.0,50.0,0.0,0.0,0.0,50.0,0.0
제넥신,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
제넨바이오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
제노레이,,,,0.0,0.0,300.0,133.0,120.0
제노코,,,,,,,0.0,0.0
제노포커스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
제놀루션,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0
제닉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
제로투세븐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
제룡산업,50.0,50.0,70.0,75.0,100.0,100.0,100.0,150.0
제룡전기,50.0,50.0,55.0,50.0,50.0,50.0,50.0,50.0
제우스,200.0,150.0,300.0,200.0,200.0,300.0,200.0,200.0
제이브이엠,0.0,0.0,0.0,320.0,300.0,350.0,400.0,400.0
제이스텍,0.0,50.0,50.0,100.0,500.0,100.0,50.0,50.0
제이시스메디칼,,,,0.0,0.0,0.0,0.0,0.0
제이씨케미칼,80.0,0.0,60.0,100.0,60.0,60.0,60.0,90.0
제이씨현시스템,15.0,15.0,15.0,25.0,100.0,70.0,0.0,70.0
제이알글로벌리츠,,,,,,,0.0,0.0
제이앤티씨,,,,,,,0.0,0.0
제이에스코퍼레이션,6210.0,0.0,250.0,250.0,300.0,450.0,500.0,450.0
제이에스티나,125.0,100.0,100.0,100.0,50.0,50.0,0.0,0.0
제이엔케이히터,100.0,0.0,100.0,50.0,50.0,0.0,0.0,0.0
제이엘케이,,,,,,,0.0,0.0
제이엠아이,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
제이엠티,50.0,50.0,0.0,0.0,0.0,100.0,50.0,50.0
제이웨이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
제이준코스메틱,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
제이콘텐트리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
제이티,,,,,,,,
제일기획,0.0,0.0,300.0,300.0,760.0,770.0,820.0,840.0
제일바이오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
제일약품,,,,0.0,70.0,60.0,70.0,70.0
제일연마,200.0,200.0,160.0,160.0,180.0,200.0,220.0,220.0
제일전기공업,,,,,,,125.0,0.0
