기업,연도,자산총계,부채총계,자본총계,매출액,영업이익,당기순이익,부채비율,매출액증가율,영업이익증가율,당기순이익증가율,매출액_상태,영업이익_상태,당기순이익_상태,ROA,ROE
제이브이엠,2017,172422166711.0,51278774403.0,121143392308.0,106175851008.0,18741991112.0,11460016317.0,70.25975523846112,7.560092841069098,21.09546539304751,3.1575775722344464,흑자지속,흑자지속,흑자지속,6.64648666444863,9.823847292775463
제이브이엠,2018,176737139489.0,53569937522.0,123167201967.0,103635369540.0,13297486579.0,8158511854.0,69.68948480388065,-2.4513652812512565,-40.94386183926074,-40.46699351648696,흑자지속,흑자지속,흑자지속,4.616184169093549,6.678803167100192
제이브이엠,2019,180112579145.0,56503119206.0,123609459939.0,110144570299.0,10461824797.0,5800049487.0,68.62899888823864,5.90968827726145,-27.104848695355187,-40.66279731381885,흑자지속,흑자지속,흑자지속,3.2202356517979003,4.7006466836878635
제이브이엠,2020,199931446537.0,62576357878.0,137355088659.0,115411407363.0,15704538402.0,10441549312.0,68.701092818623,4.5635324829151225,33.38343013209692,44.452213807636134,흑자지속,흑자지속,흑자지속,5.222564780507228,8.002274154168406
제이스텍,2013,47817734162.0,10228690988.0,37589043174.0,29464450161.0,-4687061441.0,-4758390992.0,78.6090011012513,,,,흑자지속,적자전환,적자전환,-9.951100936483558,
제이스텍,2014,51031240220.0,9721537921.0,41309702299.0,50665953259.0,3971130733.0,3720659125.0,80.94983018423689,41.8456611081997,218.02838425969293,227.89107607378574,흑자지속,흑자전환,흑자전환,7.290943956995603,9.431478543022587
제이스텍,2015,74826156753.0,29601139633.0,45225017120.0,70009866636.0,4057855551.0,4638885571.0,60.440117577182384,27.63026742726732,2.1372081117729267,19.794117184961276,흑자지속,흑자지속,흑자지속,6.199550761791615,10.721443605863158
제이스텍,2016,147314237311.0,90957839338.0,56356397973.0,150786216199.0,16964106948.0,11856365912.0,38.25590723727818,53.57011509354109,76.07975731679524,60.874304947817805,흑자지속,흑자지속,흑자지속,8.048350334916801,23.343573036751337
제이스텍,2017,181942499592.0,52882811988.0,129059687604.0,570820559864.0,100647458961.0,74149097615.0,70.93432699529359,73.58430533144683,83.14502211668012,84.0101008732957,흑자지속,흑자지속,흑자지속,40.7541381377506,79.98129977154242
제이스텍,2018,143329236987.0,13354036739.0,129975200248.0,126230076718.0,6258629319.0,8017218337.0,90.68296390902351,-352.2064587976305,-1508.1390002672565,-824.8731230481393,흑자지속,흑자지속,흑자지속,5.593568001570513,6.190068375330701
제이스텍,2019,152785428776.0,23216215858.0,129569212918.0,126892959898.0,398928020.0,1054683478.0,84.80469240817625,0.5223955533331742,-1468.8618009334116,-660.1539707631601,흑자지속,흑자지속,흑자지속,0.6903037066095356,0.8127190758103069
제이스텍,2020,146674142384.0,32114670242.0,114559472142.0,114448675591.0,-10267852590.0,-14573706709.0,78.10474994432063,-10.873244485127612,103.88521374360712,107.2368924327857,흑자지속,적자전환,적자전환,-9.936111759116567,-11.939364442501454
제이시스메디칼,2013,,,,,,,,,,,,,,,
제이시스메디칼,2014,,,,,,,,,,,,,,,
제이시스메디칼,2015,,,,,,,,,,,,,,,
제이시스메디칼,2016,,,,,,,,,,,,,,,
제이시스메디칼,2017,,,,,,,,,,,,,,,
제이시스메디칼,2018,,,,,,,,,,,,,,,
제이시스메디칼,2019,,,,,,,,,,,,,,,
제이시스메디칼,2020,,,,,,,,,,,,,,,
제이씨케미칼,2013,75575374456.0,30783442888.0,44791931568.0,101503896760.0,2511167993.0,1707959673.0,59.26789233982277,,,,,,,2.259942058235351,
제이씨케미칼,2014,106146768759.0,63815515886.0,42331252873.0,76397675801.0,-1091471901.0,-1993653820.0,39.87992603817326,-32.862545484232356,330.07170323846935,185.6698217045525,흑자지속,적자전환,적자전환,-1.8782049075148712,-4.57663211644911
제이씨케미칼,2015,137095262312.0,79915892390.0,57179369922.0,110177241608.0,4039366884.0,2742743924.0,41.70776506621488,30.65929525371895,127.02086570356703,172.68829592711185,흑자지속,흑자전환,흑자전환,2.0006117481712034,5.512464593152585
제이씨케미칼,2016,147118088341.0,79206051017.0,67912037324.0,154841094158.0,16421664744.0,11913485407.0,46.16158222950057,28.844960566104604,75.40220832071324,76.97782109685176,흑자지속,흑자지속,흑자지속,8.097906614573551,19.047647906896422
제이씨케미칼,2017,147113146510.0,82094928014.0,65018218496.0,171757135928.0,5780300072.0,-2136467464.0,44.19606271665217,9.848814536061633,-184.09709771897806,657.6254077230357,흑자지속,흑자지속,적자전환,-1.452261415572927,-3.214418645056964
제이씨케미칼,2018,173053733561.0,104785441309.0,68268292252.0,181260902519.0,9023878666.0,2316453783.0,39.449187744878095,5.2431420449337125,35.94439502185568,192.23009237996095,흑자지속,흑자지속,흑자전환,1.3385748665072685,3.4759013046408507
제이씨케미칼,2019,236992374270.0,146155874560.0,90836499710.0,202369461355.0,12967917185.0,11683856872.0,38.328870281080036,10.43070367172199,30.41381636491381,80.17389455915615,흑자지속,흑자지속,흑자지속,4.930056044203704,14.68699556804113
제이씨케미칼,2020,240970310029.0,142929719476.0,98040590553.0,267695380010.0,19187646183.0,7385063810.0,40.68575524561558,24.403080341752514,32.415278761553346,-58.20928799801393,흑자지속,흑자지속,흑자지속,3.064719387675283,7.819967789335109
제이씨현시스템,2013,80015661105.0,21338681354.0,58676979751.0,126441868333.0,2116572049.0,2287863813.0,73.33186896250416,,,,흑자지속,흑자지속,흑자지속,2.8592700246490077,
제이씨현시스템,2014,88631267329.0,27087934721.0,61543332608.0,125343486423.0,1462896506.0,2267516866.0,69.43749588906434,-0.8762975574919476,-44.683649206829124,-0.8973228514896524,흑자지속,흑자지속,흑자지속,2.5583712546758006,3.7722691307418614
제이씨현시스템,2015,97526995244.0,34812577619.0,62714417625.0,144959419004.0,2712869070.0,1081392613.0,64.30467530358808,13.532016557308857,46.075668664687896,-109.6848858352614,흑자지속,흑자지속,흑자지속,1.1088136267240623,1.7405636444764907
제이씨현시스템,2016,102154120884.0,34724457246.0,67429663638.0,189796639012.0,7745436410.0,4592125077.0,66.00777634273709,23.623821918767035,64.97461309607473,76.45115072287044,흑자지속,흑자지속,흑자지속,4.495291073195704,7.056986429863166
제이씨현시스템,2017,113926028910.0,33669680626.0,80256348284.0,284463567867.0,16242912948.0,13324215374.0,70.4460157629135,33.279104795332245,52.31497924789592,65.53549347482951,흑자지속,흑자지속,흑자지속,11.695497070758034,18.043977490619966
제이씨현시스템,2018,133252451695.0,44773756840.0,88478694855.0,274682918159.0,13712461833.0,9904719267.0,66.39929977237333,-3.5607054758091943,-18.45366022394529,-34.523907390216394,흑자지속,흑자지속,흑자지속,7.433048428760469,11.739967090109104
제이씨현시스템,2019,130349962278.0,41894351274.0,88455611004.0,209199780461.0,2545427390.0,968199508.0,67.86009712480693,-31.301723908934825,-438.70960479450173,-923.0039558127932,흑자지속,흑자지속,흑자지속,0.7427693043248462,1.094416940004347
제이씨현시스템,2020,141651721315.0,41983548138.0,99668173177.0,239786508930.0,11675953236.0,10926094503.0,70.36142748690042,12.755817083074126,78.19940403536575,91.1386497001819,흑자지속,흑자지속,흑자지속,7.713351028543412,11.615856602679914
제이알글로벌리츠,2013,,,,,,,,,,,,,,,
제이알글로벌리츠,2014,,,,,,,,,,,,,,,
제이알글로벌리츠,2015,,,,,,,,,,,,,,,
제이알글로벌리츠,2016,,,,,,,,,,,,,,,
제이알글로벌리츠,2017,,,,,,,,,,,,,,,
제이알글로벌리츠,2018,,,,,,,,,,,,,,,
제이알글로벌리츠,2018,300000000.0,16571530.0,283428470.0,0.0,-14019480.0,-14019480.0,94.47615666666667,,,,,,,-4.67316,
제이알글로벌리츠,2019,337632324129.0,85802880.0,337546521249.0,0.0,-114170240.0,-89956221.0,99.97458688820113,,87.72054784153909,84.41521904304985,적자지속,적자지속,적자지속,-0.02664324905266778,-0.05325532628165367
제이알글로벌리츠,2020,1814910420874.0,991987129583.0,822923291291.0,42374581321.0,22316308420.0,15149976623.0,45.342364109337566,100.0,100.51160002743859,100.59377135185431,흑자전환,흑자전환,흑자전환,0.8347506548397181,2.6110074487573622
제이앤티씨,2013,,,,,,,,,,,,,,,
제이앤티씨,2014,,,,,,,,,,,,,,,
제이앤티씨,2015,,,,,,,,,,,,,,,
제이앤티씨,2016,,,,,,,,,,,,,,,
제이앤티씨,2017,,,,,,,,,,,,,,,
제이앤티씨,2018,,,,,,,,,,,,,,,
제이앤티씨,2018,361123753424.0,156219103506.0,204904649918.0,229357031070.0,25496039157.0,28114476216.0,56.740839663742314,,,,,,,7.785274701382059,
제이앤티씨,2019,443616096080.0,151292537762.0,292323558318.0,386150386696.0,95471193020.0,87692889706.0,65.8956158040946,40.60422079790298,73.29452125767519,67.93984516845453,흑자지속,흑자지속,흑자지속,19.767742983380344,35.27269300231584
제이앤티씨,2020,550623582680.0,161890612391.0,388732970289.0,347772920401.0,74903660644.0,59349919640.0,70.59867802918201,-11.035208333860156,-27.45864781396037,-47.75570082979139,흑자지속,흑자지속,흑자지속,10.7786737631417,17.428779300124013
제이에스코퍼레이션,2013,57975286408.0,21444599628.0,36530686780.0,104900874985.0,11887459224.0,6098152525.0,63.010791396382196,,,,흑자지속,흑자지속,흑자지속,10.518537988901624,
제이에스코퍼레이션,2014,124471100081.0,68285422684.0,56185677397.0,161955380871.0,21421773322.0,19059161907.0,45.1395362943181,35.22853367338551,44.507585598472986,68.00408876971508,흑자지속,흑자지속,흑자지속,15.312118149994003,41.1128328341589
제이에스코퍼레이션,2015,158996596754.0,60352635715.0,98643961039.0,240294264724.0,21579018072.0,19594387448.0,62.04155500989887,32.60122914002104,0.7286927953595533,2.731524741053492,흑자지속,흑자지속,흑자지속,12.323777897156186,25.310899961959787
제이에스코퍼레이션,2016,198836134949.0,43441639992.0,155394494957.0,188518471813.0,12399008076.0,10511357631.0,78.1520396163693,-27.46457278857997,-74.03826128453923,-86.41157627643085,흑자지속,흑자지속,흑자지속,5.286442342935345,8.275406642501014
제이에스코퍼레이션,2017,190454997518.0,34032315127.0,156422682391.0,236280601676.0,15151255269.0,5760615306.0,82.13104640439609,20.214156187266642,18.165143046802164,-82.46935566157036,흑자지속,흑자지속,흑자지속,3.0246595684398154,3.6948672007064776
제이에스코퍼레이션,2018,189468046110.0,34212881890.0,155255164220.0,205633846179.0,4477122436.0,5862115946.0,81.94266389904242,-14.90355603732794,-238.41503076106628,1.7314676293507758,흑자지속,흑자지속,흑자지속,3.093986593705946,3.761650697822236
제이에스코퍼레이션,2019,201631124249.0,44720466037.0,156910658212.0,253067075474.0,11098652843.0,8222160651.0,77.82065333238263,18.743342730837885,59.66066783660368,28.703461354929445,흑자지속,흑자지속,흑자지속,4.077823144429934,5.267816051701853
제이에스코퍼레이션,2020,504395888494.0,353700900808.0,150694987686.0,402818974793.0,7945475240.0,2319864840.0,29.876331493489676,37.17597945726223,-39.68519827644696,-254.42412459684505,흑자지속,흑자지속,흑자지속,0.4599293715352313,1.5083369703618847
제이에스티나,2013,104128752759.0,41054449478.0,63074303281.0,139336458875.0,10061016884.0,8518891415.0,60.57337825507412,,,,흑자지속,흑자지속,흑자지속,8.18111346701375,
제이에스티나,2014,119804318090.0,43870475700.0,75933842390.0,158606188386.0,10351968026.0,8959245319.0,63.38155719308598,12.149418447723644,2.810587718868984,4.915078093309211,흑자지속,흑자지속,흑자지속,7.478232389144431,12.890245065500627
제이에스티나,2015,130816042935.0,47695069268.0,83120973667.0,155347007944.0,4137163345.0,3221164146.0,63.540351628203,-2.0980001386154026,-150.21898249463484,-178.13687576665333,흑자지속,흑자지속,흑자지속,2.462361705590296,4.050382410106514
제이에스티나,2016,124877856498.0,45499041292.0,79378815206.0,170252209166.0,7893020981.0,3423983909.0,63.56516473941183,8.754776983520413,47.584538860862814,5.923502224028705,흑자지속,흑자지속,흑자지속,2.7418663364508,4.214139517037747
제이에스티나,2017,109851511338.0,37830037014.0,72021474324.0,139948665506.0,-48277209.0,-3628728315.0,65.56257027943704,-21.653328061710457,16449.37301574331,194.35768158355498,흑자지속,적자전환,적자전환,-3.3033030413526454,-4.793555317846294
제이에스티나,2018,115242227167.0,43795253211.0,71446973956.0,127351326275.0,-856462483.0,243540588.0,61.997217263481595,-9.891800579915083,94.3631846159921,1589.9891409476272,흑자지속,적자지속,흑자전환,0.21132929654950183,0.339504038580935
제이에스티나,2018,115242227167.0,43795253211.0,71446973956.0,125871128025.0,-888028500.0,243540588.0,61.997217263481595,-1.175963283419538,3.5546175601346124,0.0,흑자지속,적자지속,흑자지속,0.21132929654950183,0.3408690032834454
제이에스티나,2019,82018191427.0,36712626071.0,45305565356.0,94994214306.0,-27955449828.0,-33441723124.0,55.238434995636375,-32.50399400066385,96.82341545042658,100.72825370599764,흑자지속,적자지속,적자전환,-40.77354370068583,-57.28650241110912
제이에스티나,2020,67905196297.0,36977585465.0,30927610832.0,60003206680.0,-13714442147.0,-13799024341.0,45.54527859212795,-58.315229405336176,-103.83949655666589,-142.34846100413876,흑자지속,적자지속,적자지속,-20.321013845017973,-36.2021498539428
제이엔케이히터,2013,144865555140.0,68916949692.0,75948605448.0,113852281756.0,537201847.0,397085010.0,52.42695917231826,,,,흑자지속,흑자전환,흑자전환,0.2741058836355211,
제이엔케이히터,2014,160602589756.0,103140276127.0,57462313629.0,141454786430.0,1879036587.0,-17570675482.0,35.779194916035436,19.513305537850652,71.4107830195219,102.25993024802482,흑자지속,흑자지속,적자전환,-10.94046833783611,-26.340685760299483
제이엔케이히터,2015,161635649245.0,100188885920.0,61446763325.0,171487841403.0,9181695673.0,3256157962.0,38.01560089746154,17.513227017897844,79.5349720365318,639.6137314913226,흑자지속,흑자지속,흑자전환,2.014504830592454,5.476718927453529
제이엔케이히터,2016,177017455922.0,101658928907.0,75358527015.0,143538354491.0,2556981806.0,-1718336547.0,42.571240572006396,-19.47178996938582,-259.0833400321817,289.49477433188764,흑자지속,흑자지속,적자전환,-0.9707158754767995,-2.5120907864446553
제이엔케이히터,2017,142466841468.0,83715168365.0,58751673103.0,119417581834.0,1097321830.0,-16451502275.0,41.23884020843996,-20.198677855099934,-133.02022579829656,89.55513898805938,흑자지속,흑자지속,적자지속,-11.547600905222028,-24.534304266975607
제이엔케이히터,2018,204749324659.0,151558560092.0,53190764567.0,150460310844.0,4874721965.0,-7273881438.0,25.97848107952816,20.631838945345308,77.48955042197981,-126.17226325761293,흑자지속,흑자지속,적자지속,-3.552578964601859,-12.995753155640566
제이엔케이히터,2019,176697328830.0,87656108056.0,89041220774.0,225530640827.0,17294743711.0,7922403611.0,50.39194500764995,33.28608906875095,71.81385254122313,191.8140730409197,흑자지속,흑자지속,흑자전환,4.483601231245618,11.140115343262774
제이엔케이히터,2020,189586427847.0,84954684021.0,104631743826.0,191860473307.0,6941657017.0,2258217824.0,55.189469528082405,-17.549298685469026,-149.144313362724,-250.82548400787044,흑자지속,흑자지속,흑자지속,1.191128420765661,2.3319907646005023
제이엘케이,2013,,,,,,,,,,,,,,,
제이엘케이,2014,,,,,,,,,,,,,,,
제이엘케이,2015,,,,,,,,,,,,,,,
제이엘케이,2016,,,,,,,,,,,,,,,
제이엘케이,2017,,,,,,,,,,,,,,,
제이엘케이,2018,,,,,,,,,,,,,,,
제이엘케이,2018,9423020516.0,3327851802.0,6095168714.0,362909092.0,-4617039097.0,-6277244842.0,64.68381028833154,,,,,,,-66.6160583152868,
제이엘케이,2019,38698295319.0,2397574584.0,36300720735.0,229534331.0,-10793760120.0,-10644155311.0,93.80444393160946,-58.10667206902483,57.224923977650896,41.026369321078015,흑자지속,적자지속,적자지속,-27.505488867810563,-50.213147780774136
제이엘케이,2020,46553183502.0,15883782108.0,30669401394.0,4489991489.0,-7533991576.0,-7637096089.0,65.88035250625211,94.8878671248635,-43.267483260589195,-39.37437982914974,흑자지속,적자지속,적자지속,-16.40509953239159,-22.807472485384395
제이엠아이,2013,155722076482.0,102962071307.0,52760005175.0,247780946266.0,-11630261703.0,-21511603979.0,33.88087698734133,,,,흑자지속,적자지속,적자지속,-13.814100392815234,
제이엠아이,2014,131292920714.0,82157590873.0,49135329841.0,194798104437.0,3426486641.0,-3392589418.0,37.424203509062934,-27.19884876812817,439.4223565280201,-534.0762564684743,흑자지속,흑자전환,적자지속,-2.583985030990511,-6.658969063632368
제이엠아이,2015,116734084427.0,69204291334.0,47529793093.0,120816202423.0,1647591096.0,-2287128436.0,40.71629406809876,-61.23508315132733,-107.96948037160308,-48.33401415503191,흑자지속,흑자지속,적자지속,-1.959263609447558,-4.732065437006854
제이엠아이,2016,109986867057.0,63381590632.0,46605276425.0,111661317972.0,3886320423.0,-1205251490.0,42.373492101422535,-8.198796698150797,57.605371748319165,-89.76358502572769,흑자지속,흑자지속,적자지속,-1.0958140023893816,-2.5606853984837996
제이엠아이,2017,107032674039.0,61212408319.0,45820265720.0,117723560377.0,292446294.0,509267146.0,42.8096056941493,5.149557476503571,-1228.9005546433766,336.6639001684197,흑자지속,흑자지속,흑자전환,0.4758053095211243,1.10200521237094
제이엠아이,2018,103702689344.0,61054123792.0,42648565552.0,124753911493.0,-7416597511.0,-3785472507.0,41.125804761463066,5.635375301554754,103.943132866065,113.45319890867722,흑자지속,적자전환,적자전환,-3.650312765219544,-8.55775407580881
제이엠아이,2019,83262380875.0,47739798643.0,35522582232.0,70128872935.0,-4897973215.0,-7980950610.0,42.663423575803435,-77.8923662563778,-51.42176540056885,52.56865138023953,흑자지속,적자지속,적자지속,-9.585301940838837,-20.41917212742662
제이엠아이,2020,78401977622.0,41824677657.0,36577299965.0,56440310099.0,-1705169490.0,-7438624539.0,46.6535425182135,-24.253167305405242,-187.2426022002071,-7.290676766338132,흑자지속,적자지속,적자지속,-9.487802176194958,-20.63422106204083
제이엠티,2013,92144420242.0,51985166283.0,40159253959.0,151863314940.0,9835024143.0,4629888173.0,43.5829471318277,,,,흑자지속,흑자전환,흑자전환,5.024599602277022,
제이엠티,2014,81414117780.0,37213028266.0,44201089514.0,156169850045.0,9387114117.0,4645261981.0,54.29167657806191,2.757597003364658,-4.77154128965832,0.33095674824976035,흑자지속,흑자지속,흑자지속,5.7057204667531805,11.012904380804809
제이엠티,2015,45818779696.0,9426767153.0,36392012543.0,89467727189.0,-65870221.0,-7127129915.0,79.4259750793342,-74.55439514529321,14350.92245705385,165.17717561487723,흑자지속,적자전환,적자전환,-15.555040885609186,-17.686699563839323
제이엠티,2016,56963866922.0,19759960588.0,37203906334.0,96453932456.0,830529983.0,721813428.0,65.3114129083668,7.243048664902223,107.93110692549193,1087.3922593471066,흑자지속,흑자전환,흑자전환,1.267142606361979,1.9615583010964464
제이엠티,2017,99107941364.0,55338498061.0,43769443303.0,148025185315.0,13964752529.0,7803079959.0,44.163406787197005,34.83951244462592,94.05266952439526,90.74963435217055,흑자지속,흑자지속,흑자지속,7.873314541305157,19.27320530515501
제이엠티,2018,88776230506.0,33814040278.0,54962190228.0,147040180875.0,13303402967.0,10724806599.0,61.910930341072934,-0.6698879409277658,-4.971281134913546,27.242697693704116,흑자지속,흑자지속,흑자지속,12.080718608879385,21.725167943529666
제이엠티,2019,71663175030.0,16399230785.0,55263944245.0,83264957058.0,2030896189.0,956700160.0,77.11623748440553,-76.59311440294864,-555.0508607508151,-1021.0206757987789,흑자지속,흑자지속,흑자지속,1.3349954974776115,1.735886257055208
제이엠티,2020,119993456996.0,62242882971.0,57750574025.0,79414339792.0,10775439023.0,5307999588.0,48.12810254056196,-4.848768215016882,81.1525434400855,81.97625783236967,흑자지속,흑자지속,흑자지속,4.423574185529919,9.393482659137295
제이웨이,2013,12513348910.0,3689113441.0,8824235469.0,12898433320.0,-1726343598.0,-4271455022.0,70.51857606198563,,,,흑자지속,적자전환,적자전환,-34.1351867731146,
제이웨이,2014,7863481022.0,2610950456.0,5252530566.0,13840272941.0,-2273982234.0,-3427943408.0,66.79650591518907,6.805065369844862,24.08280187117768,-24.606929391875187,흑자지속,적자지속,적자지속,-43.59320507558287,-48.70356443343416
제이웨이,2015,8904595054.0,1800789753.0,7103805301.0,13815789138.0,537355445.0,156582565.0,79.77684844645378,-0.17721610221060688,523.1802720450706,2289.224201302361,흑자지속,흑자전환,흑자전환,1.7584467800100818,2.534449802682755
제이웨이,2016,10418151072.0,1253930643.0,9164220429.0,7477631226.0,-1047982517.0,-1623940743.0,87.9639809949571,-84.76157382517061,151.27522990920278,109.64213538424659,흑자지속,적자전환,적자전환,-15.587609853004828,-19.96481650511872
제이웨이,2017,7887930908.0,1186292535.0,6701638373.0,6935808936.0,-2449985038.0,-4122699418.0,84.96066270310693,-7.811955245590693,57.22494216309577,60.60977096924023,흑자지속,적자지속,적자지속,-52.265916956989656,-51.96944545454174
제이웨이,2018,21496506500.0,11128116052.0,10368390448.0,13099805999.0,-1450828218.0,-3018697887.0,48.23290913804995,47.05410953009947,-68.86803052241159,-36.57211063599224,흑자지속,적자지속,적자지속,-14.042737069858305,-35.36839824530721
제이웨이,2019,21075399394.0,8287974406.0,12787424988.0,11406518008.0,-1247158934.0,-3039307511.0,60.67465080467457,-14.844915773704182,-16.330659906093413,0.6781026245422259,흑자지속,적자지속,적자지속,-14.42111465686039,-26.250921885262862
제이웨이,2020,17552968542.0,11783079073.0,5769889469.0,11051473777.0,-7611689204.0,-16805565410.0,32.8713029661852,-3.2126414826130025,83.61521469709236,81.91487500211396,흑자지속,적자지속,적자지속,-95.7420129238445,-181.12066214042923
제이준코스메틱,2013,85251013482.0,81864488003.0,3386525479.0,30094730944.0,-12812288866.0,-17547716393.0,3.972416679497934,,,,흑자지속,적자지속,적자지속,-20.583586841117196,
제이준코스메틱,2014,30689936435.0,10605120930.0,20084815505.0,7148922532.0,-20165562934.0,-8066010686.0,65.44430467472228,-320.9687657026635,36.464511762287906,-117.5513655524557,흑자지속,적자지속,적자지속,-26.282265859636016,-68.73071880723354
제이준코스메틱,2015,32748490674.0,19699811870.0,13048678804.0,8011256725.0,-10740092211.0,-15495833824.0,39.84513037225173,10.764031444766864,-87.75968155419034,47.94723034840929,흑자지속,적자지속,적자지속,-47.317703824141745,-93.53576582950922
제이준코스메틱,2016,115313855158.0,28894962523.0,86418892635.0,83423744171.0,13337890013.0,12543872965.0,74.94233239933841,90.39691061027096,180.52317270971636,223.53308955883548,흑자지속,흑자전환,흑자전환,10.87802757770323,25.222035249332937
제이준코스메틱,2017,152808469453.0,25810729416.0,126997740037.0,129713291469.0,22303352210.0,27396804638.0,83.10909761193655,35.68604787818732,40.19782368401203,54.21410222562467,흑자지속,흑자지속,흑자지속,17.928852200451207,25.67447934585881
제이준코스메틱,2018,214928992997.0,88295814177.0,126633178820.0,132015283911.0,7136758050.0,-1446309384.0,58.918611702501934,1.7437317663551148,-212.51377801717686,1994.2561626911217,흑자지속,흑자지속,적자전환,-0.6729242824955625,-1.1404834950863745
제이준코스메틱,2019,123890346430.0,70637553420.0,53252793010.0,52618530161.0,-52012690009.0,-89255580230.0,42.98381152730787,-150.89124212908476,113.72118621198999,98.37958659808939,흑자지속,적자전환,적자지속,-72.04401537486281,-99.23573174938886
제이준코스메틱,2020,87885496181.0,28058348174.0,59827148007.0,30519229493.0,-12264644919.0,-22055627207.0,68.07397193706014,-72.41107011914823,-324.08639102485216,-304.68393572444916,흑자지속,적자지속,적자지속,-25.09586696942176,-39.00891176390734
제이콘텐트리,2013,506503219435.0,368516253692.0,137986965743.0,380349803877.0,38009634374.0,3720199285.0,27.24305798034675,,,,흑자지속,흑자전환,흑자전환,0.7344867993435167,
제이콘텐트리,2014,481081216306.0,315907834729.0,165173381577.0,369470727739.0,36459163791.0,14516030753.0,34.333783148984686,-2.944502858068137,-4.252622446000081,74.3717869691675,흑자지속,흑자지속,흑자지속,3.0173763308536303,9.576470591437637
제이콘텐트리,2015,455951828160.0,377727105124.0,78224723036.0,349718763817.0,31392639648.0,19629839802.0,17.15635692298394,-5.647956576998471,-16.139210336594882,26.051201133485442,흑자지속,흑자지속,흑자지속,4.305244236264277,16.129821415997633
제이콘텐트리,2016,550190462737.0,425173862685.0,125016600052.0,335160647081.0,28941768858.0,22403344239.0,22.722422237217145,-4.343623531816868,-8.468282647218148,12.379867967086144,흑자지속,흑자지속,흑자지속,4.0719252252304425,22.04605234664777
제이콘텐트리,2017,661939538297.0,426206347110.0,235733191187.0,420319379288.0,33348961856.0,10885509875.0,35.61249593784363,20.260482005672596,13.21538288667021,-105.80886422649081,흑자지속,흑자지속,흑자지속,1.6444870332123707,6.034936201966227
제이콘텐트리,2018,821203465264.0,400269803563.0,420933661701.0,511279166205.0,34745942709.0,25554700332.0,51.258144845465125,17.790630428412413,4.020558212220127,57.40310105938127,흑자지속,흑자지속,흑자지속,3.111859778110494,7.7831552543306355
제이콘텐트리,2019,1161637851755.0,741057775616.0,420580076139.0,530171277148.0,33834426952.0,10629284402.0,36.20578268034125,3.5633976711503688,-2.6940481607480544,-140.4178810681897,흑자지속,흑자지속,흑자지속,0.9150256584650112,2.5262295608585736
제이콘텐트리,2020,1475541488507.0,1211631897408.0,263909591099.0,363859571681.0,-56806273781.0,-154022316185.0,17.885609666322033,-45.707662628924176,159.56107433210417,106.9011326834177,흑자지속,적자전환,적자전환,-10.438358892967809,-45.00354747691049
제이티,2013,34842206871.0,16129888266.0,18712318605.0,21496990170.0,-2099323722.0,-2043708167.0,53.705893757765125,,,,흑자지속,적자지속,적자지속,-5.865610564125968,
제이티,2014,48910276278.0,22109420020.0,26800856258.0,44435428073.0,6280360682.0,6297859490.0,54.79596170274571,51.62195774352837,133.42680187169543,132.45083778456925,흑자지속,흑자전환,흑자전환,12.876352311329711,27.67488538849376
제이티,2015,50777388201.0,28144092933.0,22633295268.0,34813125374.0,-3437503986.0,-3543653154.0,44.57357116992139,-27.63987029497319,282.70118980452577,277.722232292715,흑자지속,적자전환,적자전환,-6.978801548383326,-14.336862450794602
제이티,2016,41611003722.0,26815700949.0,14795302773.0,22345653171.0,-8575317551.0,-9819049166.0,35.55622659776801,-55.79372465683922,59.9139744323621,63.910424582958036,흑자지속,적자지속,적자지속,-23.597241805557807,-52.468164344515536
제이티,2017,42425697739.0,27224115049.0,15201582690.0,32193107850.0,604799701.0,-180060940.0,35.83107291132629,30.588704653440285,1517.8772801675045,-5353.18110968431,흑자지속,흑자전환,적자지속,-0.4244147995107178,-1.2005309032639286
제이티,2018,42019562548.0,19869473672.0,22150088876.0,34943400926.0,3031592409.0,2448993175.0,52.71375410131268,7.87070806823962,80.05009844976162,107.35244760328906,흑자지속,흑자지속,흑자전환,5.828221491364775,13.113165073068581
제이티,2018,42019562548.0,19869473672.0,22150088876.0,33635670711.0,3798160510.0,2448993175.0,52.71375410131268,-3.887926678305624,20.182614688919507,0.0,흑자지속,흑자지속,흑자지속,5.828221491364775,11.05635823273615
제이티,2019,57029871290.0,30331441884.0,26698429406.0,42388223677.0,6153284874.0,3787409503.0,46.81481616929667,20.648548598532486,38.2742618329164,35.33856919722684,흑자지속,흑자지속,흑자지속,6.641097756894482,15.506752860487921
제이티,2020,54506278463.0,22511277641.0,31995000822.0,44608947033.0,5316365583.0,5204282564.0,58.69966125777395,4.978201692044409,-15.742320160904555,27.22513705925672,흑자지속,흑자지속,흑자지속,9.548042373747414,17.733782277789825
제일기획,2013,1704530968516.0,1035970749006.0,668560219510.0,2709281436375.0,129986588565.0,102269218895.0,39.2225328761297,,,,흑자지속,흑자지속,흑자지속,5.99984516468115,
제일기획,2014,1843852103644.0,961162281917.0,882689821727.0,2666255721566.0,126772497417.0,102022308936.0,47.87205112506271,-1.6137129856294976,-2.5353221033641917,-0.24201565478672907,흑자지속,흑자지속,흑자지속,5.533106952253577,13.153560834673078
